timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,flag,label
2026-09-18T14:11:09,192.168.1.71,10.0.0.10,30369,8080,TCP,26,17862,1.73,ACK,BENIGN
2026-09-18T14:11:33,192.168.1.76,10.0.0.5,38101,3306,TCP,49,31507,5.36,FIN,BENIGN
2026-09-18T14:11:57,192.168.1.71,10.0.0.10,48201,22,TCP,43,6622,5.04,PSH,BENIGN
2026-09-18T14:12:21,192.168.1.41,10.0.0.10,58740,443,TCP,20,1480,3.33,FIN,BENIGN
2026-09-18T14:12:45,192.168.1.32,10.0.0.5,52100,3306,TCP,39,48360,5.94,FIN,BENIGN
2026-09-18T14:13:09,198.51.100.42,10.0.0.5,27339,80,TCP,1754,1671562,0.6,SYN,DDoS_FLOOD
2026-09-18T14:13:33,192.168.1.76,10.0.0.6,54982,8080,TCP,18,24300,5.22,ACK,BENIGN
2026-09-18T14:13:57,192.168.1.42,10.0.0.5,64076,8080,TCP,38,42066,1.21,PSH,BENIGN
2026-09-18T14:14:21,192.168.1.22,10.0.0.10,51441,80,TCP,41,59450,0.54,FIN,BENIGN
2026-09-18T14:14:45,192.168.1.74,10.0.0.10,43030,53,UDP,37,5365,7.27,PSH,BENIGN
2026-09-18T14:15:09,192.168.1.16,10.0.0.5,55597,8443,TCP,15,15360,1.28,PSH,BENIGN
2026-09-18T14:15:33,192.168.1.78,10.0.0.10,35040,3306,TCP,47,13677,1.69,FIN,BENIGN
2026-09-18T14:15:57,192.168.1.36,10.0.0.6,46746,443,TCP,46,21804,8.21,ACK,BENIGN
2026-09-18T14:16:21,192.168.1.10,10.0.0.10,54607,443,TCP,40,19240,5.41,ACK,BENIGN
2026-09-18T14:16:45,203.0.113.88,10.0.0.6,9999,443,TCP,994,299194,0.01,SYN,DDoS_FLOOD
2026-09-18T14:17:09,185.220.101.99,10.0.0.6,49977,446,UDP,3,120,0.01,FIN,PORT_SCAN
2026-09-18T14:17:33,192.168.1.19,10.0.0.10,37556,53,UDP,34,23086,7.84,PSH,BENIGN
2026-09-18T14:17:57,192.168.1.62,10.0.0.10,51515,3306,TCP,24,5640,4.81,PSH,BENIGN
2026-09-18T14:18:21,192.168.1.69,10.0.0.25,51328,443,TCP,18,15840,3.18,FIN,BENIGN
2026-09-18T14:18:45,192.168.1.73,10.0.0.10,61795,22,TCP,42,17682,4.14,PSH,BENIGN
2026-09-18T14:19:09,198.51.100.15,10.0.0.5,45850,443,TCP,890,846390,0.54,SYN,DDoS_FLOOD
2026-09-18T14:19:33,192.168.1.25,10.0.0.25,46764,21,UDP,27,25326,4.69,ACK,BENIGN
2026-09-18T14:19:57,192.168.1.10,10.0.0.10,57055,22,TCP,32,45536,2.52,PSH,BENIGN
2026-09-18T14:20:21,192.168.1.46,10.0.0.25,54159,443,TCP,14,13622,5.17,FIN,BENIGN
2026-09-18T14:20:45,192.168.1.75,10.0.0.5,46460,53,UDP,8,8992,0.51,FIN,BENIGN
2026-09-18T14:21:09,192.168.1.12,198.51.100.254,61332,8443,TCP,26,11362,1.54,ACK,BOTNET
2026-09-18T14:21:33,192.168.1.26,10.0.0.5,44993,80,TCP,25,4150,2.88,PSH,BENIGN
2026-09-18T14:21:57,203.0.113.199,10.0.0.6,32181,443,TCP,3320,816720,0.49,SYN,DDoS_FLOOD
2026-09-18T14:22:21,192.168.1.35,10.0.0.10,37625,80,TCP,29,36395,4.47,ACK,BENIGN
2026-09-18T14:22:45,192.168.1.12,10.0.0.6,46656,80,TCP,28,8960,0.21,FIN,BENIGN
2026-09-18T14:23:09,192.168.1.24,10.0.0.5,59881,22,TCP,12,3648,7.65,ACK,BENIGN
2026-09-18T14:23:33,198.51.100.15,10.0.0.5,2969,80,TCP,4228,790636,0.48,SYN,DDoS_FLOOD
2026-09-18T14:23:57,192.168.1.51,10.0.0.25,41514,22,TCP,48,53472,0.47,FIN,BENIGN
2026-09-18T14:24:21,192.168.1.48,10.0.0.10,57822,8443,UDP,36,32256,6.1,FIN,BENIGN
2026-09-18T14:24:45,203.0.113.199,10.0.0.6,53406,744,TCP,3,153,0.009,SYN,PORT_SCAN
2026-09-18T14:25:09,192.168.1.53,10.0.0.6,42209,8080,TCP,16,14704,1.46,PSH,BENIGN
2026-09-18T14:25:33,192.168.1.17,10.0.0.6,35663,443,TCP,48,60384,6.34,ACK,BENIGN
2026-09-18T14:25:57,192.168.1.70,10.0.0.25,49594,443,TCP,19,1672,7.58,PSH,BENIGN
2026-09-18T14:26:21,192.168.1.29,10.0.0.6,32592,8080,TCP,21,12789,5.46,ACK,BENIGN
2026-09-18T14:26:45,203.0.113.88,10.0.0.5,41727,3306,TCP,157,34383,1.39,PSH,BRUTE_FORCE
2026-09-18T14:27:09,192.168.1.20,10.0.0.25,64631,53,TCP,16,5280,6.21,PSH,BENIGN
2026-09-18T14:27:33,192.168.1.50,10.0.0.25,59104,3306,TCP,25,7600,4.36,PSH,BENIGN
2026-09-18T14:27:57,185.220.101.5,10.0.0.5,48716,920,UDP,1,68,0.043,FIN,PORT_SCAN
2026-09-18T14:28:21,192.168.1.20,10.0.0.6,64750,8443,TCP,29,16037,1.59,FIN,BENIGN
2026-09-18T14:28:45,192.168.1.61,10.0.0.6,30212,8080,TCP,50,46550,4.97,PSH,BENIGN
2026-09-18T14:29:09,192.168.1.42,10.0.0.6,42504,53,TCP,36,19728,6.23,PSH,BENIGN
2026-09-18T14:29:33,192.168.1.61,10.0.0.10,64799,53,TCP,31,29574,3.19,PSH,BENIGN
2026-09-18T14:29:57,192.168.1.11,10.0.0.5,40516,22,TCP,21,20538,2.75,ACK,BENIGN
2026-09-18T14:30:21,192.168.1.45,10.0.0.6,55125,21,UDP,39,46059,0.11,FIN,BENIGN
2026-09-18T14:30:45,192.168.1.46,10.0.0.25,36397,22,TCP,14,10500,4.76,ACK,BENIGN
2026-09-18T14:31:09,192.168.1.20,10.0.0.25,33663,21,TCP,37,46361,2.91,PSH,BENIGN
2026-09-18T14:31:33,192.168.1.33,10.0.0.5,62089,53,TCP,37,45621,8.47,PSH,BENIGN
2026-09-18T14:31:57,192.168.1.22,10.0.0.6,40350,22,TCP,49,13230,6.61,ACK,BENIGN
2026-09-18T14:32:21,203.0.113.88,10.0.0.5,48408,80,TCP,1766,277262,0.2,SYN,DDoS_FLOOD
2026-09-18T14:32:45,192.168.1.26,10.0.0.5,57135,3306,TCP,36,51804,1.26,PSH,BENIGN
2026-09-18T14:33:09,198.51.100.15,10.0.0.5,29154,443,TCP,3412,4466308,0.44,SYN,DDoS_FLOOD
2026-09-18T14:33:33,192.168.1.26,10.0.0.6,36102,8080,TCP,37,43068,5.08,ACK,BENIGN
2026-09-18T14:33:57,192.168.1.54,10.0.0.5,47289,8080,TCP,40,27920,7.4,PSH,BENIGN
2026-09-18T14:34:21,192.168.1.66,10.0.0.25,57638,3306,TCP,50,57250,6.6,PSH,BENIGN
2026-09-18T14:34:45,185.220.101.5,10.0.0.6,33443,80,TCP,3688,3588424,1.06,SYN,DDoS_FLOOD
2026-09-18T14:35:09,192.168.1.69,10.0.0.5,43944,80,TCP,32,44960,4.86,FIN,BENIGN
2026-09-18T14:35:33,192.168.1.77,10.0.0.25,48650,3306,TCP,9,8388,7.87,FIN,BENIGN
2026-09-18T14:35:57,192.168.1.68,10.0.0.5,31112,53,UDP,46,29164,5.56,FIN,BENIGN
2026-09-18T14:36:21,192.168.1.54,10.0.0.5,51288,8080,TCP,34,30498,0.81,FIN,BENIGN
2026-09-18T14:36:45,198.51.100.42,10.0.0.25,55225,37,TCP,3,192,0.039,SYN,PORT_SCAN
2026-09-18T14:37:09,192.168.1.29,10.0.0.6,42528,80,TCP,46,4002,1.23,PSH,BENIGN
2026-09-18T14:37:33,192.168.1.35,10.0.0.6,57280,21,UDP,20,17460,5.96,PSH,BENIGN
2026-09-18T14:37:57,198.51.100.15,10.0.0.5,9283,443,TCP,3319,2273515,0.65,SYN,DDoS_FLOOD
2026-09-18T14:38:21,192.168.1.17,10.0.0.10,39525,21,UDP,36,17208,7.35,ACK,BENIGN
2026-09-18T14:38:45,192.168.1.19,10.0.0.6,42411,8443,UDP,20,7220,6.07,FIN,BENIGN
2026-09-18T14:39:09,192.168.1.11,10.0.0.10,34913,443,TCP,25,25475,2.42,FIN,BENIGN
2026-09-18T14:39:33,192.168.1.20,10.0.0.25,34477,80,TCP,49,73157,4.51,ACK,BENIGN
2026-09-18T14:39:57,192.168.1.23,10.0.0.10,60596,3306,TCP,33,41745,1.67,FIN,BENIGN
2026-09-18T14:40:21,192.168.1.43,10.0.0.6,57000,8443,UDP,28,18032,4.56,ACK,BENIGN
2026-09-18T14:40:45,198.51.100.42,10.0.0.6,30924,443,TCP,1703,769756,0.91,SYN,DDoS_FLOOD
2026-09-18T14:41:09,192.168.1.70,10.0.0.10,57969,22,TCP,30,25620,7.16,ACK,BENIGN
2026-09-18T14:41:33,198.51.100.15,10.0.0.25,50926,22,TCP,160,30240,4.36,PSH,BRUTE_FORCE
2026-09-18T14:41:57,198.51.100.15,10.0.0.5,46257,443,TCP,3541,4380217,0.17,SYN,DDoS_FLOOD
2026-09-18T14:42:21,192.168.1.68,10.0.0.10,48563,8443,UDP,19,17119,5.35,ACK,BENIGN
2026-09-18T14:42:45,198.51.100.15,10.0.0.5,38371,21,TCP,282,59220,4.01,PSH,BRUTE_FORCE
2026-09-18T14:43:09,192.168.1.69,10.0.0.6,63724,22,TCP,36,41256,1.61,FIN,BENIGN
2026-09-18T14:43:33,203.0.113.199,10.0.0.5,58305,780,TCP,2,114,0.056,SYN,PORT_SCAN
2026-09-18T14:43:57,192.168.1.10,198.51.100.254,50108,8443,TCP,57,29070,2.28,ACK,BOTNET
2026-09-18T14:44:21,203.0.113.199,10.0.0.5,62324,443,TCP,2649,3650322,0.16,SYN,DDoS_FLOOD
2026-09-18T14:44:45,192.168.1.54,10.0.0.10,48341,8080,TCP,7,2128,1.42,ACK,BENIGN
2026-09-18T14:45:09,192.168.1.37,10.0.0.10,54049,22,TCP,10,2630,1.36,PSH,BENIGN
2026-09-18T14:45:33,192.168.1.12,10.0.0.25,59553,22,TCP,10,7320,7.29,PSH,BENIGN
2026-09-18T14:45:57,192.168.1.73,10.0.0.10,41576,53,TCP,7,9737,7.18,ACK,BENIGN
2026-09-18T14:46:21,192.168.1.11,198.51.100.254,59077,8443,TCP,95,30590,0.65,ACK,BOTNET
2026-09-18T14:46:45,192.168.1.13,10.0.0.5,30765,22,TCP,12,8628,5.28,ACK,BENIGN
2026-09-18T14:47:09,203.0.113.199,10.0.0.6,53726,889,UDP,1,49,0.014,FIN,PORT_SCAN
2026-09-18T14:47:33,185.220.101.99,10.0.0.5,46899,20,TCP,1,79,0.024,SYN,PORT_SCAN
2026-09-18T14:47:57,192.168.1.13,10.0.0.5,32325,53,TCP,18,25020,6.64,ACK,BENIGN
2026-09-18T14:48:21,192.168.1.63,10.0.0.5,42907,80,TCP,31,45570,1.33,ACK,BENIGN
2026-09-18T14:48:45,192.168.1.17,10.0.0.5,52792,8080,TCP,9,11592,7.99,FIN,BENIGN
2026-09-18T14:49:09,198.51.100.15,10.0.0.25,40575,483,TCP,3,168,0.015,SYN,PORT_SCAN
2026-09-18T14:49:33,192.168.1.65,10.0.0.5,49407,443,TCP,40,22480,2.36,ACK,BENIGN
2026-09-18T14:49:57,192.168.1.22,10.0.0.6,37288,8443,UDP,8,1952,5.97,PSH,BENIGN
2026-09-18T14:50:21,192.168.1.57,10.0.0.5,36898,443,TCP,25,34125,7.83,PSH,BENIGN
2026-09-18T14:50:45,192.168.1.78,10.0.0.25,40006,21,UDP,21,10206,0.55,PSH,BENIGN
2026-09-18T14:51:09,192.168.1.11,10.0.0.5,49810,443,TCP,24,34896,4.79,ACK,BENIGN
2026-09-18T14:51:33,192.168.1.26,10.0.0.5,32030,443,TCP,47,5593,0.92,ACK,BENIGN
2026-09-18T14:51:57,203.0.113.199,10.0.0.25,39281,21,TCP,120,19680,1.34,PSH,BRUTE_FORCE
2026-09-18T14:52:21,192.168.1.60,10.0.0.5,54913,53,TCP,25,1700,0.24,FIN,BENIGN
2026-09-18T14:52:45,192.168.1.61,10.0.0.6,31309,21,TCP,21,9912,8.13,ACK,BENIGN
2026-09-18T14:53:09,185.220.101.99,10.0.0.25,54166,10,TCP,2,102,0.035,SYN,PORT_SCAN
2026-09-18T14:53:33,203.0.113.88,10.0.0.6,55937,593,TCP,3,159,0.031,SYN,PORT_SCAN
2026-09-18T14:53:57,192.168.1.55,10.0.0.25,50634,8080,TCP,36,6300,6.09,ACK,BENIGN
2026-09-18T14:54:21,192.168.1.47,10.0.0.5,54440,8080,TCP,16,2896,0.94,PSH,BENIGN
2026-09-18T14:54:45,192.168.1.11,10.0.0.6,31442,21,TCP,32,26080,4.51,FIN,BENIGN
2026-09-18T14:55:09,192.168.1.52,10.0.0.6,35440,21,UDP,45,32355,1.31,FIN,BENIGN
2026-09-18T14:55:33,192.168.1.78,10.0.0.25,34547,3306,TCP,33,36201,6.84,ACK,BENIGN
2026-09-18T14:55:57,192.168.1.59,10.0.0.5,35734,80,TCP,32,13440,6.72,ACK,BENIGN
2026-09-18T14:56:21,203.0.113.199,10.0.0.5,39082,3306,TCP,149,18625,3.43,PSH,BRUTE_FORCE
2026-09-18T14:56:45,192.168.1.10,10.0.0.5,64357,21,UDP,20,22020,7.65,FIN,BENIGN
2026-09-18T14:57:09,192.168.1.72,10.0.0.5,46077,443,TCP,8,6424,7.05,PSH,BENIGN
2026-09-18T14:57:33,192.168.1.16,10.0.0.6,39146,22,TCP,24,23520,6.41,PSH,BENIGN
2026-09-18T14:57:57,192.168.1.69,10.0.0.10,33255,53,TCP,41,53177,6.8,PSH,BENIGN
2026-09-18T14:58:21,192.168.1.42,10.0.0.5,30871,8443,TCP,18,26658,1.59,FIN,BENIGN
2026-09-18T14:58:45,203.0.113.88,10.0.0.10,51049,22,TCP,365,38325,4.17,PSH,BRUTE_FORCE
2026-09-18T14:59:09,192.168.1.60,10.0.0.10,31106,53,UDP,43,16641,2.27,FIN,BENIGN
2026-09-18T14:59:33,192.168.1.79,10.0.0.6,63998,8443,TCP,47,11045,6.18,FIN,BENIGN
2026-09-18T14:59:57,192.168.1.67,10.0.0.6,44313,443,TCP,27,2862,3.36,FIN,BENIGN
2026-09-18T15:00:21,192.168.1.62,10.0.0.10,48384,443,TCP,10,12480,2.13,FIN,BENIGN
2026-09-18T15:00:45,185.220.101.99,10.0.0.10,36230,21,TCP,207,22149,2.58,PSH,BRUTE_FORCE
2026-09-18T15:01:09,192.168.1.67,10.0.0.25,39258,80,TCP,26,31226,7.85,PSH,BENIGN
2026-09-18T15:01:33,192.168.1.33,10.0.0.25,50237,8080,TCP,7,2506,7.36,ACK,BENIGN
2026-09-18T15:01:57,185.220.101.5,10.0.0.6,16243,80,TCP,4160,1069120,0.43,SYN,DDoS_FLOOD
2026-09-18T15:02:21,192.168.1.74,10.0.0.6,60817,8443,UDP,30,15600,4.96,FIN,BENIGN
2026-09-18T15:02:45,192.168.1.59,10.0.0.25,39795,22,TCP,27,26055,3.39,FIN,BENIGN
2026-09-18T15:03:09,192.168.1.70,10.0.0.10,47105,53,UDP,21,6027,2.49,FIN,BENIGN
2026-09-18T15:03:33,192.168.1.46,10.0.0.25,60406,8443,TCP,22,15136,3.86,PSH,BENIGN
2026-09-18T15:03:57,192.168.1.60,10.0.0.5,48871,8443,UDP,7,3913,7.13,ACK,BENIGN
2026-09-18T15:04:21,192.168.1.25,10.0.0.6,59610,8080,TCP,50,24000,2.48,FIN,BENIGN
2026-09-18T15:04:45,203.0.113.88,10.0.0.5,41988,443,TCP,2568,2383104,1.14,SYN,DDoS_FLOOD
2026-09-18T15:05:09,192.168.1.28,10.0.0.5,34886,443,TCP,34,25398,4.33,PSH,BENIGN
2026-09-18T15:05:33,192.168.1.55,10.0.0.5,35952,22,TCP,33,40260,4.36,FIN,BENIGN
2026-09-18T15:05:57,185.220.101.5,10.0.0.6,18350,80,TCP,4313,4330252,0.97,SYN,DDoS_FLOOD
2026-09-18T15:06:21,203.0.113.199,10.0.0.10,59909,109,TCP,3,135,0.036,SYN,PORT_SCAN
2026-09-18T15:06:45,192.168.1.26,10.0.0.5,60840,21,TCP,11,5841,2.0,ACK,BENIGN
2026-09-18T15:07:09,192.168.1.60,10.0.0.25,60790,53,TCP,9,1143,5.77,PSH,BENIGN
2026-09-18T15:07:33,192.168.1.78,10.0.0.5,57378,8080,TCP,10,7280,3.63,ACK,BENIGN
2026-09-18T15:07:57,192.168.1.56,10.0.0.25,34690,8443,UDP,44,36696,0.14,FIN,BENIGN
2026-09-18T15:08:21,192.168.1.51,10.0.0.5,30376,22,TCP,15,18405,8.45,FIN,BENIGN
2026-09-18T15:08:45,192.168.1.65,10.0.0.10,56709,8080,TCP,16,9088,7.45,ACK,BENIGN
2026-09-18T15:09:09,192.168.1.68,10.0.0.10,61260,53,TCP,25,10800,7.26,PSH,BENIGN
2026-09-18T15:09:33,192.168.1.67,10.0.0.5,48919,3306,TCP,15,12825,2.44,PSH,BENIGN
2026-09-18T15:09:57,192.168.1.50,10.0.0.10,58195,21,TCP,49,4949,0.71,ACK,BENIGN
2026-09-18T15:10:21,192.168.1.35,10.0.0.10,59260,8080,TCP,8,11104,2.01,FIN,BENIGN
2026-09-18T15:10:45,192.168.1.23,10.0.0.10,51666,21,TCP,33,37389,4.68,FIN,BENIGN
2026-09-18T15:11:09,192.168.1.44,10.0.0.10,50089,8443,TCP,20,4400,0.94,ACK,BENIGN
2026-09-18T15:11:33,203.0.113.199,10.0.0.6,50867,419,TCP,2,86,0.051,SYN,PORT_SCAN
2026-09-18T15:11:57,192.168.1.78,10.0.0.25,41374,8443,TCP,17,2295,5.34,FIN,BENIGN
2026-09-18T15:12:21,192.168.1.10,198.51.100.254,63499,8443,TCP,25,5700,2.11,ACK,BOTNET
2026-09-18T15:12:45,192.168.1.16,10.0.0.10,64780,3306,TCP,20,10620,3.03,PSH,BENIGN
2026-09-18T15:13:09,192.168.1.13,10.0.0.5,48559,443,TCP,13,1417,7.49,ACK,BENIGN
2026-09-18T15:13:33,192.168.1.33,10.0.0.6,49298,8080,TCP,30,11370,7.84,PSH,BENIGN
2026-09-18T15:13:57,192.168.1.73,10.0.0.10,39028,21,UDP,35,43470,7.45,FIN,BENIGN
2026-09-18T15:14:21,192.168.1.48,10.0.0.6,41791,22,TCP,34,13804,3.89,ACK,BENIGN
2026-09-18T15:14:45,192.168.1.31,10.0.0.10,30047,8080,TCP,50,67000,8.43,PSH,BENIGN
2026-09-18T15:15:09,192.168.1.16,10.0.0.6,62092,53,TCP,40,14640,5.65,ACK,BENIGN
2026-09-18T15:15:33,192.168.1.75,10.0.0.5,53695,21,UDP,6,8514,7.53,FIN,BENIGN
2026-09-18T15:15:57,192.168.1.17,10.0.0.5,39005,21,UDP,12,7896,5.35,PSH,BENIGN
2026-09-18T15:16:21,192.168.1.73,10.0.0.6,42309,443,TCP,35,22960,5.08,FIN,BENIGN
2026-09-18T15:16:45,192.168.1.63,10.0.0.25,37291,8080,TCP,20,3580,0.88,ACK,BENIGN
2026-09-18T15:17:09,192.168.1.54,10.0.0.6,35288,443,TCP,49,73108,4.26,PSH,BENIGN
2026-09-18T15:17:33,192.168.1.15,10.0.0.10,44591,443,TCP,28,23324,3.97,PSH,BENIGN
2026-09-18T15:17:57,192.168.1.12,10.0.0.5,62894,21,UDP,29,4002,3.15,FIN,BENIGN
2026-09-18T15:18:21,192.168.1.14,10.0.0.5,64166,53,TCP,17,21233,3.53,FIN,BENIGN
2026-09-18T15:18:45,192.168.1.36,10.0.0.25,30161,53,TCP,18,20088,1.19,FIN,BENIGN
2026-09-18T15:19:09,192.168.1.76,10.0.0.25,38981,8443,UDP,26,15964,8.4,ACK,BENIGN
2026-09-18T15:19:33,185.220.101.5,10.0.0.25,59442,17,UDP,2,136,0.092,FIN,PORT_SCAN
2026-09-18T15:19:57,192.168.1.37,10.0.0.25,48433,80,TCP,46,15272,6.5,ACK,BENIGN
2026-09-18T15:20:21,185.220.101.5,10.0.0.25,39325,3306,TCP,194,57812,1.11,PSH,BRUTE_FORCE
2026-09-18T15:20:45,192.168.1.47,10.0.0.6,32442,53,UDP,41,58302,3.76,PSH,BENIGN
2026-09-18T15:21:09,192.168.1.13,10.0.0.5,36801,21,TCP,22,29304,6.43,FIN,BENIGN
2026-09-18T15:21:33,192.168.1.63,10.0.0.6,32145,22,TCP,31,45260,4.58,FIN,BENIGN
2026-09-18T15:21:57,192.168.1.10,10.0.0.25,30223,21,TCP,19,10127,2.19,FIN,BENIGN
2026-09-18T15:22:21,192.168.1.13,10.0.0.5,45528,53,UDP,7,5040,6.26,PSH,BENIGN
2026-09-18T15:22:45,192.168.1.39,10.0.0.5,52334,21,UDP,12,17844,4.61,PSH,BENIGN
2026-09-18T15:23:09,192.168.1.74,10.0.0.6,54408,21,UDP,40,42000,3.0,PSH,BENIGN
2026-09-18T15:23:33,192.168.1.16,10.0.0.10,61116,53,UDP,43,23736,0.59,FIN,BENIGN
2026-09-18T15:23:57,192.168.1.22,10.0.0.5,38038,443,TCP,35,17255,6.29,FIN,BENIGN
2026-09-18T15:24:21,192.168.1.63,10.0.0.25,61672,8443,TCP,5,1475,3.81,FIN,BENIGN
2026-09-18T15:24:45,192.168.1.41,10.0.0.6,41901,8443,TCP,36,28692,5.78,ACK,BENIGN
2026-09-18T15:25:09,192.168.1.31,10.0.0.25,60119,8443,TCP,42,53130,8.35,PSH,BENIGN
2026-09-18T15:25:33,198.51.100.15,10.0.0.10,38637,21,TCP,244,21960,2.98,PSH,BRUTE_FORCE
2026-09-18T15:25:57,192.168.1.18,10.0.0.25,49830,22,TCP,13,17602,6.2,PSH,BENIGN
2026-09-18T15:26:21,192.168.1.60,10.0.0.10,39179,3306,TCP,19,18715,2.54,PSH,BENIGN
2026-09-18T15:26:45,192.168.1.68,10.0.0.25,39341,21,UDP,21,17262,2.13,PSH,BENIGN
2026-09-18T15:27:09,192.168.1.20,10.0.0.25,45059,53,UDP,11,11913,6.7,ACK,BENIGN
2026-09-18T15:27:33,192.168.1.10,198.51.100.254,59635,8443,TCP,25,11075,1.46,ACK,BOTNET
2026-09-18T15:27:57,192.168.1.19,10.0.0.5,46123,8080,TCP,17,19227,0.36,FIN,BENIGN
2026-09-18T15:28:21,192.168.1.52,10.0.0.6,60022,8080,TCP,39,43407,3.84,FIN,BENIGN
2026-09-18T15:28:45,192.168.1.40,10.0.0.6,34899,443,TCP,47,44086,0.66,PSH,BENIGN
2026-09-18T15:29:09,192.168.1.50,10.0.0.5,30874,3306,TCP,22,15686,0.66,ACK,BENIGN
2026-09-18T15:29:33,192.168.1.25,10.0.0.6,54623,443,TCP,26,6448,8.28,PSH,BENIGN
2026-09-18T15:29:57,192.168.1.12,198.51.100.254,58118,8443,TCP,31,14353,2.19,ACK,BOTNET
2026-09-18T15:30:21,192.168.1.73,10.0.0.25,58809,8443,UDP,47,42065,6.22,ACK,BENIGN
2026-09-18T15:30:45,192.168.1.59,10.0.0.5,33262,22,TCP,50,12350,5.07,FIN,BENIGN
2026-09-18T15:31:09,192.168.1.50,10.0.0.25,63316,8080,TCP,44,26884,1.97,FIN,BENIGN
2026-09-18T15:31:33,192.168.1.12,10.0.0.5,32154,21,UDP,11,7689,1.11,PSH,BENIGN
2026-09-18T15:31:57,192.168.1.22,10.0.0.5,57032,443,TCP,32,37024,6.49,ACK,BENIGN
2026-09-18T15:32:21,192.168.1.35,10.0.0.5,38957,22,TCP,41,55268,7.17,PSH,BENIGN
2026-09-18T15:32:45,192.168.1.75,10.0.0.6,37257,53,UDP,26,26208,2.36,ACK,BENIGN
2026-09-18T15:33:09,192.168.1.66,10.0.0.6,36262,53,TCP,38,14630,3.89,PSH,BENIGN
2026-09-18T15:33:33,192.168.1.65,10.0.0.25,57311,80,TCP,38,15276,1.83,PSH,BENIGN
2026-09-18T15:33:57,198.51.100.42,10.0.0.5,49915,80,TCP,3591,3957282,0.79,SYN,DDoS_FLOOD
2026-09-18T15:34:21,192.168.1.15,10.0.0.25,40590,3306,TCP,19,12559,3.69,FIN,BENIGN
2026-09-18T15:34:45,192.168.1.46,10.0.0.6,34349,443,TCP,20,10160,0.46,PSH,BENIGN
2026-09-18T15:35:09,192.168.1.63,10.0.0.10,35262,443,TCP,27,27864,0.11,PSH,BENIGN
2026-09-18T15:35:33,192.168.1.23,10.0.0.25,48004,22,TCP,8,3776,7.22,FIN,BENIGN
2026-09-18T15:35:57,185.220.101.99,10.0.0.5,64548,80,TCP,3041,3478904,0.59,SYN,DDoS_FLOOD
2026-09-18T15:36:21,192.168.1.67,10.0.0.25,45369,21,TCP,35,35875,4.47,PSH,BENIGN
2026-09-18T15:36:45,192.168.1.52,10.0.0.5,61927,8443,TCP,36,27396,7.84,PSH,BENIGN
2026-09-18T15:37:09,192.168.1.44,10.0.0.5,34405,80,TCP,50,56950,7.58,FIN,BENIGN
2026-09-18T15:37:33,192.168.1.53,10.0.0.10,33251,22,TCP,25,28650,0.23,ACK,BENIGN
2026-09-18T15:37:57,192.168.1.32,10.0.0.10,46864,443,TCP,12,12324,7.47,PSH,BENIGN
2026-09-18T15:38:21,192.168.1.14,10.0.0.10,32406,443,TCP,43,23779,7.96,ACK,BENIGN
2026-09-18T15:38:45,192.168.1.35,10.0.0.5,45170,3306,TCP,32,42560,3.3,FIN,BENIGN
2026-09-18T15:39:09,192.168.1.78,10.0.0.6,49281,8443,TCP,26,7254,6.9,PSH,BENIGN
2026-09-18T15:39:33,192.168.1.42,10.0.0.5,61921,21,TCP,34,10880,6.76,ACK,BENIGN
2026-09-18T15:39:57,198.51.100.15,10.0.0.25,46264,21,TCP,309,49131,1.75,PSH,BRUTE_FORCE
2026-09-18T15:40:21,192.168.1.78,10.0.0.10,63123,443,TCP,20,17520,3.96,FIN,BENIGN
2026-09-18T15:40:45,192.168.1.65,10.0.0.5,30352,443,TCP,39,9438,2.35,ACK,BENIGN
2026-09-18T15:41:09,192.168.1.47,10.0.0.6,58360,80,TCP,38,42674,6.89,FIN,BENIGN
2026-09-18T15:41:33,192.168.1.70,10.0.0.10,52163,80,TCP,16,5904,3.35,ACK,BENIGN
2026-09-18T15:41:57,192.168.1.71,10.0.0.10,43959,21,TCP,46,36570,1.12,PSH,BENIGN
2026-09-18T15:42:21,203.0.113.199,10.0.0.10,52999,3306,TCP,232,25288,4.26,PSH,BRUTE_FORCE
2026-09-18T15:42:45,192.168.1.54,10.0.0.25,43042,8080,TCP,30,32790,1.41,ACK,BENIGN
2026-09-18T15:43:09,192.168.1.12,10.0.0.25,43091,22,TCP,43,6880,7.31,FIN,BENIGN
2026-09-18T15:43:33,192.168.1.22,10.0.0.6,53136,8443,UDP,42,59640,6.27,PSH,BENIGN
2026-09-18T15:43:57,192.168.1.44,10.0.0.6,32088,80,TCP,44,51216,4.89,FIN,BENIGN
2026-09-18T15:44:21,198.51.100.15,10.0.0.5,28992,80,TCP,1487,1895925,0.16,SYN,DDoS_FLOOD
2026-09-18T15:44:45,192.168.1.60,10.0.0.10,46168,21,UDP,48,36816,0.89,FIN,BENIGN
2026-09-18T15:45:09,192.168.1.75,10.0.0.10,60497,8443,UDP,5,3300,2.2,FIN,BENIGN
2026-09-18T15:45:33,192.168.1.69,10.0.0.25,39453,80,TCP,21,2919,3.53,FIN,BENIGN
2026-09-18T15:45:57,198.51.100.42,10.0.0.25,44145,695,TCP,3,159,0.061,SYN,PORT_SCAN
2026-09-18T15:46:21,192.168.1.59,10.0.0.5,55270,21,UDP,40,37000,2.88,FIN,BENIGN
